customer_id,customer_name,row_id,order_id,order_date,order_priority,year,weeknum,ship_date,ship_mode,shipping_cost,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,market,market2
LB-167954,Laurel Beltran,34705,US-2011-150119,2011-04-23,Medium,2011,17,2011-04-27,Standard Class,1.03,Home Office,United States,Columbus,Ohio,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22,4,0.2,7.8176,US,North America
AR-105104,Andrew Roberts,37121,CA-2011-115056,2011-05-02,High,2011,19,2011-05-02,Same Day,6.94,Consumer,United States,Columbus,Ohio,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26,3,0.2,1.9602,US,North America
MP-174704,Mark Packer,33171,CA-2011-147914,2011-06-04,Medium,2011,23,2011-06-09,Standard Class,0.57,Home Office,United States,Columbus,Ohio,East,OFF-PA-10001685,Office Supplies,Paper,Staples,16,2,0.2,5.8812,US,North America
MS-177704,Maxwell Schwartz,33674,US-2011-164616,2011-08-19,Critical,2011,34,2011-08-21,Second Class,1.93,Consumer,United States,Columbus,Ohio,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9,2,0.2,1.148,US,North America
JK-156254,Jim Karlsson,33636,CA-2011-121727,2011-08-19,Medium,2011,34,2011-08-24,Standard Class,0.6,Consumer,United States,Columbus,Ohio,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,11,2,0.2,1.742,US,North America
RC-199604,Ryan Crowe,31411,CA-2011-115259,2011-08-25,High,2011,35,2011-08-27,Second Class,0.9,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",5,2,0.2,1.652,US,North America
RC-199604,Ryan Crowe,31413,CA-2011-115259,2011-08-25,High,2011,35,2011-08-27,Second Class,26.38,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130,6,0.2,44.0316,US,North America
RC-199604,Ryan Crowe,31410,CA-2011-115259,2011-08-25,High,2011,35,2011-08-27,Second Class,5.14,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40,14,0.2,14.5348,US,North America
RC-199604,Ryan Crowe,31412,CA-2011-115259,2011-08-25,High,2011,35,2011-08-27,Second Class,3.3,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,24,3,0.2,7.4925,US,North America
DO-134354,Denny Ordway,36896,CA-2011-108903,2011-10-03,High,2011,41,2011-10-03,Same Day,14.44,Consumer,United States,Columbus,Ohio,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,56,2,0.2,4.1988,US,North America
DO-134354,Denny Ordway,36897,CA-2011-108903,2011-10-03,High,2011,41,2011-10-03,Same Day,3.17,Consumer,United States,Columbus,Ohio,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14,5,0.2,4.887,US,North America
DO-134354,Denny Ordway,36898,CA-2011-108903,2011-10-03,High,2011,41,2011-10-03,Same Day,21.68,Consumer,United States,Columbus,Ohio,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142,3,0.2,-3.5622,US,North America
BD-116354,Brian Derr,37316,CA-2011-152422,2011-10-05,Medium,2011,41,2011-10-10,Second Class,7.85,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,92,5,0.2,11.49,US,North America
JK-157304,Joe Kamberova,35789,CA-2011-150798,2011-12-01,Medium,2011,49,2011-12-03,Second Class,0.94,Consumer,United States,Columbus,Ohio,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8,2,0.2,1.4224,US,North America
JK-157304,Joe Kamberova,35790,CA-2011-150798,2011-12-01,Medium,2011,49,2011-12-03,Second Class,1.83,Consumer,United States,Columbus,Ohio,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36,7,0.2,12.7008,US,North America
KN-163904,Katherine Nockton,36172,CA-2011-132864,2011-12-02,Medium,2011,49,2011-12-07,Standard Class,11.99,Corporate,United States,Columbus,Ohio,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,120,5,0.2,29.95,US,North America
EA-140354,Erin Ashbrook,36870,CA-2011-151162,2011-12-05,Medium,2011,50,2011-12-09,Standard Class,2.33,Corporate,United States,Columbus,Ohio,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0.2,5.6784,US,North America
EA-140354,Erin Ashbrook,36868,CA-2011-151162,2011-12-05,Medium,2011,50,2011-12-09,Standard Class,6.88,Corporate,United States,Columbus,Ohio,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98,3,0.2,35.6613,US,North America
VP-217604,Victoria Pisteka,40667,CA-2012-111339,2012-05-29,Medium,2012,22,2012-05-31,First Class,6.07,Corporate,United States,Columbus,Ohio,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",42,4,0.2,-4.1568,US,North America
VP-217604,Victoria Pisteka,40669,CA-2012-111339,2012-05-29,Medium,2012,22,2012-05-31,First Class,1.14,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8,5,0.2,2.9145,US,North America
MB-173054,Maria Bertelson,40870,CA-2012-113131,2012-09-24,High,2012,39,2012-09-24,Same Day,4.3,Consumer,United States,Columbus,Ohio,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17,5,0.2,1.926,US,North America
MB-173054,Maria Bertelson,40868,CA-2012-113131,2012-09-24,High,2012,39,2012-09-24,Same Day,0.82,Consumer,United States,Columbus,Ohio,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,16,2,0.2,5.544,US,North America
MB-173054,Maria Bertelson,40869,CA-2012-113131,2012-09-24,High,2012,39,2012-09-24,Same Day,3.46,Consumer,United States,Columbus,Ohio,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24,1,0.2,7.9378,US,North America
MB-173054,Maria Bertelson,40867,CA-2012-113131,2012-09-24,High,2012,39,2012-09-24,Same Day,2.73,Consumer,United States,Columbus,Ohio,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",34,2,0.2,1.6784,US,North America
BM-117854,Bryan Mills,32079,US-2012-157014,2012-10-03,Medium,2012,40,2012-10-06,Second Class,2.94,Consumer,United States,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7,US,North America
BM-117854,Bryan Mills,32081,US-2012-157014,2012-10-03,Medium,2012,40,2012-10-06,Second Class,2.55,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,48,2,0.2,0.5998,US,North America
IL-151004,Ivan Liston,40065,CA-2012-151722,2012-10-05,Medium,2012,40,2012-10-09,Standard Class,27.89,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288,4,0.2,57.6,US,North America
EB-141104,Eugene Barchas,40851,CA-2012-111612,2012-11-28,Medium,2012,48,2012-12-02,Standard Class,6.67,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71,5,0.2,9.779,US,North America
EB-141104,Eugene Barchas,40852,CA-2012-111612,2012-11-28,Medium,2012,48,2012-12-02,Standard Class,0.11,Consumer,United States,Columbus,Ohio,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3,2,0.2,0.564,US,North America
AH-100754,Adam Hart,39051,CA-2012-161795,2012-12-21,High,2012,51,2012-12-23,Second Class,0.38,Corporate,United States,Columbus,Ohio,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3,2,0.2,0.3384,US,North America
MP-174704,Mark Packer,39818,CA-2013-141887,2013-01-11,High,2013,2,2013-01-15,Standard Class,6.41,Home Office,United States,Columbus,Ohio,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,55,14,0.2,8.9362,US,North America
HZ-149504,Henia Zydlo,32989,US-2013-154361,2013-03-15,Medium,2013,11,2013-03-20,Standard Class,1.31,Consumer,United States,Columbus,Ohio,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,22,5,0.2,6.2905,US,North America
GM-144554,Gary Mitchum,32700,US-2013-161396,2013-04-20,Medium,2013,16,2013-04-26,Standard Class,12.21,Home Office,United States,Columbus,Ohio,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419,5,0.2,146.79,US,North America
CR-127304,Craig Reiter,31951,CA-2013-137239,2013-08-23,Medium,2013,34,2013-08-29,Standard Class,7.66,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,114,2,0.2,8.5164,US,North America
CR-127304,Craig Reiter,31953,CA-2013-137239,2013-08-23,Medium,2013,34,2013-08-29,Standard Class,10.12,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134,2,0.2,45.3222,US,North America
SV-203654,Seth Vernon,34838,CA-2013-157511,2013-09-19,High,2013,38,2013-09-21,First Class,1.11,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5,3,0.2,1.6056,US,North America
SV-203654,Seth Vernon,34840,CA-2013-157511,2013-09-19,High,2013,38,2013-09-21,First Class,0.41,Consumer,United States,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",3,1,0.2,0.3674,US,North America
NZ-185654,Nick Zandusky,31586,CA-2013-110772,2013-11-21,Medium,2013,47,2013-11-25,Second Class,1.58,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19,7,0.2,6.6836,US,North America
NZ-185654,Nick Zandusky,31587,CA-2013-110772,2013-11-21,Medium,2013,47,2013-11-25,Second Class,1.41,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18,8,0.2,6.2424,US,North America
NZ-185654,Nick Zandusky,31588,CA-2013-110772,2013-11-21,Medium,2013,47,2013-11-25,Second Class,10.03,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,256,2,0.2,54.3966,US,North America
CK-122054,Chloris Kastensmidt,36122,CA-2013-140018,2013-11-22,Medium,2013,47,2013-11-27,Standard Class,5.81,Consumer,United States,Columbus,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",78,3,0.2,15.5904,US,North America
JB-160454,Julia Barnett,39737,CA-2013-158302,2013-12-09,High,2013,50,2013-12-13,Second Class,1.42,Home Office,United States,Columbus,Ohio,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",11,3,0.2,3.4398,US,North America
NS-186404,Noel Staavos,37293,CA-2013-162187,2013-12-12,Critical,2013,50,2013-12-12,Same Day,35.12,Corporate,United States,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387,4,0.2,24.196,US,North America
NS-186404,Noel Staavos,37290,CA-2013-162187,2013-12-12,Critical,2013,50,2013-12-12,Same Day,16.97,Corporate,United States,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,65,5,0.2,-4.06,US,North America
NS-186404,Noel Staavos,37291,CA-2013-162187,2013-12-12,Critical,2013,50,2013-12-12,Same Day,4.36,Corporate,United States,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",14,2,0.2,1.69,US,North America
BM-117854,Bryan Mills,36058,CA-2013-117660,2013-12-31,Medium,2013,53,2014-01-05,Standard Class,0.23,Consumer,United States,Columbus,Ohio,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,6,2,0.2,1.9926,US,North America
BM-117854,Bryan Mills,36059,CA-2013-117660,2013-12-31,Medium,2013,53,2014-01-05,Standard Class,1.12,Consumer,United States,Columbus,Ohio,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,14,2,0.2,1.0284,US,North America
DW-135854,Dorothy Wardle,31429,US-2014-164147,2014-02-03,Medium,2014,6,2014-02-06,First Class,1.58,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21,9,0.2,6.9732,US,North America
DW-135854,Dorothy Wardle,31428,US-2014-164147,2014-02-03,Medium,2014,6,2014-02-06,First Class,14.78,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78,2,0.2,29.364,US,North America
MM-172604,Magdelene Morse,40535,CA-2014-138156,2014-02-12,High,2014,7,2014-02-15,First Class,52.84,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",148,2,0.2,-3.6892,US,North America
SP-209204,Susan Pistek,39822,CA-2014-161172,2014-03-17,High,2014,12,2014-03-17,Same Day,7.19,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51,6,0.2,7.6896,US,North America
SP-209204,Susan Pistek,39825,CA-2014-161172,2014-03-17,High,2014,12,2014-03-17,Same Day,11.2,Consumer,United States,Columbus,Ohio,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54,2,0.2,3.389,US,North America
SP-209204,Susan Pistek,39824,CA-2014-161172,2014-03-17,High,2014,12,2014-03-17,Same Day,20.48,Consumer,United States,Columbus,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,160,2,0.2,43.9956,US,North America
GG-146504,Greg Guthrie,37893,CA-2014-157112,2014-04-24,Critical,2014,17,2014-04-27,First Class,1.74,Corporate,United States,Columbus,Ohio,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5,1,0.2,1.8704,US,North America
JF-154904,Jeremy Farry,34706,US-2014-150847,2014-05-01,Medium,2014,18,2014-05-07,Standard Class,0.47,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10,2,0.2,3.6288,US,North America
JL-158354,John Lee,38808,US-2014-161935,2014-07-15,High,2014,29,2014-07-19,Standard Class,56.31,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",397,5,0.2,148.845,US,North America
JL-158354,John Lee,38810,US-2014-161935,2014-07-15,High,2014,29,2014-07-19,Standard Class,1.04,Consumer,United States,Columbus,Ohio,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13,5,0.2,2.132,US,North America
JL-158354,John Lee,38805,US-2014-161935,2014-07-15,High,2014,29,2014-07-19,Standard Class,1.06,Consumer,United States,Columbus,Ohio,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9,2,0.2,3.3524,US,North America
JL-158354,John Lee,38809,US-2014-161935,2014-07-15,High,2014,29,2014-07-19,Standard Class,27.81,Consumer,United States,Columbus,Ohio,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239,7,0.2,17.9592,US,North America
JL-158354,John Lee,38807,US-2014-161935,2014-07-15,High,2014,29,2014-07-19,Standard Class,4.73,Consumer,United States,Columbus,Ohio,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62,5,0.2,4.653,US,North America
PJ-190154,Pauline Johnson,38008,CA-2014-163069,2014-08-19,High,2014,34,2014-08-22,Second Class,0.8,Consumer,United States,Columbus,Ohio,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,10,3,0.2,1.239,US,North America
AR-108254,Anthony Rawles,37554,CA-2014-141425,2014-11-03,Medium,2014,45,2014-11-07,Second Class,46.97,Corporate,United States,Columbus,Ohio,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,385,2,0.2,-81.7258,US,North America
SF-209654,Sylvia Foulston,34768,CA-2014-122644,2014-11-13,High,2014,46,2014-11-18,Standard Class,1.55,Corporate,United States,Columbus,Ohio,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,11,2,0.2,3.5256,US,North America
SF-209654,Sylvia Foulston,34769,CA-2014-122644,2014-11-13,High,2014,46,2014-11-18,Standard Class,3.04,Corporate,United States,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",19,2,0.2,3.0134,US,North America
CC-126104,Corey Catlett,34927,CA-2014-155957,2014-11-27,Medium,2014,48,2014-12-01,Standard Class,10.78,Corporate,United States,Columbus,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213,7,0.2,23.9778,US,North America
CC-126104,Corey Catlett,34926,CA-2014-155957,2014-11-27,Medium,2014,48,2014-12-01,Standard Class,4.12,Corporate,United States,Columbus,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52,3,0.2,9.801,US,North America
BP-112904,Beth Paige,40144,CA-2014-156664,2014-12-19,Medium,2014,51,2014-12-24,Standard Class,3.87,Consumer,United States,Columbus,Ohio,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130,2,0.2,13.0112,US,North America
BP-112904,Beth Paige,40142,CA-2014-156664,2014-12-19,Medium,2014,51,2014-12-24,Standard Class,0.53,Consumer,United States,Columbus,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,5,3,0.2,1.7487,US,North America
BP-112904,Beth Paige,40143,CA-2014-156664,2014-12-19,Medium,2014,51,2014-12-24,Standard Class,6.44,Consumer,United States,Columbus,Ohio,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91,5,0.2,29.692,US,North America
MC-176054,Matt Connell,37462,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,3.13,Corporate,United States,Lakeland,Florida,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20,3,0.2,5.5044,US,North America
MC-176054,Matt Connell,37461,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,1.11,Corporate,United States,Lakeland,Florida,South,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,5,3,0.2,1.3728,US,North America
MC-176054,Matt Connell,37458,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,2.3,Corporate,United States,Lakeland,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,12,4,0.2,3.9852,US,North America
MC-176054,Matt Connell,37459,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,3.94,Corporate,United States,Lakeland,Florida,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26,3,0.2,1.962,US,North America
MC-176054,Matt Connell,37463,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,47.37,Corporate,United States,Lakeland,Florida,South,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170,2,0.2,53.2,US,North America
MC-176054,Matt Connell,37457,CA-2011-103989,2011-03-19,High,2011,12,2011-03-21,First Class,74.8,Corporate,United States,Lakeland,Florida,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,324,3,0.2,28.3479,US,North America
EH-140054,Erica Hernandez,33183,CA-2011-140165,2011-05-13,Critical,2011,20,2011-05-15,First Class,1.62,Home Office,United States,Hialeah,Florida,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7,2,0.2,2.3976,US,North America
DM-135254,Don Miller,36733,CA-2011-103317,2011-07-05,High,2011,28,2011-07-08,First Class,4.94,Corporate,United States,Palm Coast,Florida,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,20,2,0.2,5.368,US,North America
DM-135254,Don Miller,36735,CA-2011-103317,2011-07-05,High,2011,28,2011-07-08,First Class,33.33,Corporate,United States,Palm Coast,Florida,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213,3,0.2,15.9912,US,North America
KB-165854,Ken Black,35065,CA-2011-153913,2011-12-16,Medium,2011,51,2011-12-20,Second Class,178.96,Corporate,United States,Hialeah,Florida,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1014,9,0.2,101.3832,US,North America
KB-165854,Ken Black,35066,CA-2011-153913,2011-12-16,Medium,2011,51,2011-12-20,Second Class,0.18,Corporate,United States,Hialeah,Florida,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2,2,0.2,0.6696,US,North America
SL-201554,Sara Luxemburg,32287,CA-2012-153549,2012-03-29,Medium,2012,13,2012-03-31,Second Class,101.5,Home Office,United States,Jacksonville,Florida,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1167,5,0.2,131.2785,US,North America
